"x","y","z","parcel"
-13.5644035339355,-91.9970855712891,13.2240390777588,"L_O2.2_E"
-11.3844318389893,-92.2481155395508,15.9272117614746,"L_O2.2_E"
-11.7850046157837,-95.2426071166992,13.7969694137573,"L_O2.2_E"
-9.06207180023193,-95.7449417114258,16.6864261627197,"L_O2.2_E"
-8.42775917053223,-94.7182312011719,14.9840202331543,"L_O2.2_E"
-9.02241802215576,-92.4501953125,16.3270378112793,"L_O2.2_E"
-13.996187210083,-103.533096313477,7.4563398361206,"L_O2.2_E"
-16.1391296386719,-103.630767822266,7.2474889755249,"L_O2.2_E"
-17.1890544891357,-105.02791595459,8.20715713500977,"L_O2.2_E"
-15.4355869293213,-97.7958679199219,11.7683963775635,"L_O2.2_E"
-15.7343549728394,-105.796600341797,7.02440404891968,"L_O2.2_E"
-10.7362689971924,-98.8404083251953,7.41030883789062,"L_O2.2_E"
-15.2969102859497,-105.64640045166,10.5672836303711,"L_O2.2_E"
-14.4173011779785,-105.304069519043,14.0735816955566,"L_O2.2_E"
-11.087420463562,-101.185333251953,15.2115888595581,"L_O2.2_E"
-11.2821197509766,-96.8091125488281,8.95585346221924,"L_O2.2_E"
-13.4492893218994,-95.7552795410156,11.0709171295166,"L_O2.2_E"
-9.00038146972656,-90.0018920898438,8.99775218963623,"L_O2.2_E"
-9.07162857055664,-90.4331283569336,10.1129550933838,"L_O2.2_E"
-8.9981107711792,-88.7832336425781,10.0087518692017,"L_O2.2_E"
-13.6962995529175,-101.176300048828,13.8818883895874,"L_O2.2_E"
-8.86478042602539,-91.0861663818359,14.9304075241089,"L_O2.2_E"
-10.3078193664551,-90.5356140136719,15.0532913208008,"L_O2.2_E"
-11.0698537826538,-104.959381103516,14.5138893127441,"L_O2.2_E"
-8.61036205291748,-99.3160552978516,19.3830394744873,"L_O2.2_E"
-13.6459102630615,-98.2006683349609,17.6828651428223,"L_O2.2_E"
-11.7275609970093,-98.295524597168,18.3701267242432,"L_O2.2_E"
-9.15141487121582,-101.909820556641,19.1069927215576,"L_O2.2_E"
-15.1880435943604,-98.1438827514648,-5.37553691864014,"L_O2.2_F"
-13.1175870895386,-100.873466491699,-7.7668571472168,"L_O2.2_F"
-16.3940315246582,-97.920539855957,-8.26167583465576,"L_O2.2_F"
-15.130407333374,-99.9798202514648,-9.90274906158447,"L_O2.2_F"
-13.5232267379761,-101.976264953613,-8.67720222473145,"L_O2.2_F"
-12.1234655380249,-106.253196716309,-3.87130808830261,"L_O2.2_F"
-11.535906791687,-105.28199005127,-7.21331214904785,"L_O2.2_F"
-8.64654064178467,-105.273849487305,-2.46808195114136,"L_O2.2_F"
-16.6344985961914,-104.178421020508,-11.2291584014893,"L_O2.2_F"
-14.4408798217773,-102.862846374512,-11.9750022888184,"L_O2.2_F"
-13.4516096115112,-104.437782287598,-9.36938190460205,"L_O2.2_F"
-18.004508972168,-102.671653747559,-11.6467428207397,"L_O2.2_F"
-17.8894176483154,-105.209297180176,-7.7552490234375,"L_O2.2_F"
-16.0959987640381,-105.722015380859,-4.7626838684082,"L_O2.2_F"
-9.04833221435547,-106.139320373535,2.68544888496399,"L_O2.2_F"
-8.67290782928467,-103.633239746094,3.26049399375916,"L_O2.2_F"
-10.8791885375977,-104.315719604492,4.35831117630005,"L_O2.2_F"
-14.4382610321045,-102.733726501465,3.8204939365387,"L_O2.2_F"
-11.9419460296631,-101.436141967773,3.29385089874268,"L_O2.2_F"
-13.4519701004028,-100.718315124512,4.98313522338867,"L_O2.2_F"
-15.0354642868042,-102.238288879395,-2.23828601837158,"L_O2.2_F"
-17.1236476898193,-100.349960327148,-2.15377593040466,"L_O2.2_F"
-16.0222396850586,-102.19066619873,1.45405399799347,"L_O2.2_F"
-18.0852718353271,-100.205017089844,-1.89920699596405,"L_O2.2_F"
-18.4044971466064,-101.722473144531,-0.563682019710541,"L_O2.2_F"
-17.6838054656982,-102.14924621582,2.33601403236389,"L_O2.2_F"
-15.8836097717285,-100.727882385254,3.44740509986877,"L_O2.2_F"
-18.209321975708,-102.234550476074,4.78288888931274,"L_O2.2_F"
-16.5495891571045,-100.168838500977,5.69945621490479,"L_O2.2_F"
-16.6838150024414,-98.2085876464844,7.15924978256226,"L_O2.2_F"
-18.2978649139404,-98.0802001953125,6.67362785339355,"L_O2.2_F"
-17.8992004394531,-96.7737884521484,9.28673267364502,"L_O2.2_F"
-16.1670455932617,-106.343078613281,-1.65789198875427,"L_O2.2_F"
-18.2663116455078,-105.90030670166,0.212514996528625,"L_O2.2_F"
-16.7146472930908,-104.260406494141,-2.38519597053528,"L_O2.2_F"
-18.4119548797607,-98.6718292236328,-7.57767009735107,"L_O2.2_F"
-18.1690502166748,-97.7418365478516,-4.02595520019531,"L_O2.2_F"
-17.5004253387451,-93.9231643676758,-0.264335989952087,"L_O2.2_F"
-18.5205745697021,-96.3421936035156,-3.69462203979492,"L_O2.2_F"
-16.4731292724609,-96.5694351196289,1.70049595832825,"L_O2.2_F"
-16.7030391693115,-92.2202682495117,3.85258507728577,"L_O2.2_F"
-16.8998851776123,-91.9935607910156,0.628960013389587,"L_O2.2_F"
-17.3202095031738,-90.2979125976562,3.89847707748413,"L_O2.2_F"
-13.4000215530396,-87.7963943481445,3.48669099807739,"L_O2.2_F"
-15.9543714523315,-88.3057708740234,4.25574398040771,"L_O2.2_F"
-15.0579290390015,-90.876350402832,5.51166009902954,"L_O2.2_F"
-7.35357999801636,-88.793586730957,-3.95651602745056,"L_O2.2_F"
-8.33251476287842,-87.715934753418,-1.80438804626465,"L_O2.2_F"
-5.75253486633301,-90.2695922851562,-1.58471202850342,"L_O2.2_F"
-5.7119951248169,-90.5931549072266,-3.78241801261902,"L_O2.2_F"
-18.558313369751,-102.998901367188,-9.24354553222656,"L_O2.2_F"
-17.8854293823242,-101.609275817871,-7.97485303878784,"L_O2.2_F"
-10.2720203399658,-102.743232727051,-7.32430410385132,"L_O2.2_F"
-11.8797264099121,-100.138916015625,-4.88275718688965,"L_O2.2_F"
-8.90234756469727,-101.308929443359,-4.9135308265686,"L_O2.2_F"
-18.37766456604,-104.376731872559,-4.14007902145386,"L_O2.2_F"
-17.6950988769531,-102.601676940918,-5.92202377319336,"L_O2.2_F"
-18.0297088623047,-99.5717391967773,-5.4278039932251,"L_O2.2_F"
-14.7008018493652,-100.608039855957,-5.7862138748169,"L_O2.2_F"
-16.3845062255859,-98.5022125244141,-3.31093192100525,"L_O2.2_F"
-12.6902866363525,-102.429534912109,0.284868985414505,"L_O2.2_F"
-13.9398517608643,-101.982238769531,-5.08857297897339,"L_O2.2_F"
-13.043285369873,-98.5706253051758,-3.85318803787231,"L_O2.2_F"
-15.0921897888184,-95.4460678100586,-1.20679402351379,"L_O2.2_F"
-16.5841522216797,-96.7995758056641,-4.28828287124634,"L_O2.2_F"
-16.6691379547119,-94.2451705932617,-3.71786999702454,"L_O2.2_F"
-14.1667575836182,-93.9551391601562,-1.30841600894928,"L_O2.2_F"
-14.780179977417,-92.8589859008789,-1.24572801589966,"L_O2.2_F"
-13.2124710083008,-100.830253601074,-2.25506091117859,"L_O2.2_F"
-8.98904800415039,-99.4339141845703,0.860185980796814,"L_O2.2_F"
-10.311637878418,-98.7429428100586,0.253428995609283,"L_O2.2_F"
-8.929443359375,-96.5527191162109,0.207379996776581,"L_O2.2_F"
-8.61124420166016,-95.3103866577148,2.24883198738098,"L_O2.2_F"
-8.82850742340088,-96.4971466064453,4.2108039855957,"L_O2.2_F"
-10.1284990310669,-93.0797119140625,6.67643785476685,"L_O2.2_F"
-11.3122320175171,-94.7781143188477,5.97914791107178,"L_O2.2_F"
-12.1913776397705,-91.3567657470703,5.36906719207764,"L_O2.2_F"
-16.4405784606934,-93.971305847168,4.70387887954712,"L_O2.2_F"
-11.8902139663696,-102.086074829102,-1.37606298923492,"L_O2.2_F"
-12.0667114257812,-97.1700439453125,2.0181930065155,"L_O2.2_F"
-15.5690593719482,-93.9890747070312,1.50631201267242,"L_O2.2_F"
-13.7068376541138,-94.0836791992188,2.63412594795227,"L_O2.2_F"
-14.0037498474121,-92.6215591430664,1.64315795898438,"L_O2.2_F"
-9.28296947479248,-91.1560592651367,-3.65256404876709,"L_O2.2_F"
-7.50571012496948,-91.4780883789062,-2.28573203086853,"L_O2.2_F"
-8.27318477630615,-89.9042434692383,-4.50704097747803,"L_O2.2_F"
-10.405481338501,-88.3401184082031,-2.33776092529297,"L_O2.2_F"
-7.34419822692871,-87.4874420166016,1.81408894062042,"L_O2.2_F"
-15.0214281082153,-89.2473602294922,-1.39478600025177,"L_O2.2_F"
-12.3623285293579,-90.5325469970703,-2.61016702651978,"L_O2.2_F"
-12.0303478240967,-93.1056213378906,-1.16727805137634,"L_O2.2_F"
-9.12803363800049,-93.3604736328125,-1.90720295906067,"L_O2.2_F"
-9.2825174331665,-87.5808868408203,5.05256986618042,"L_O2.2_F"
-6.47206592559814,-89.2365341186523,3.21688199043274,"L_O2.2_F"
-6.63866281509399,-92.3167953491211,0.616505026817322,"L_O2.2_F"
-11.1558198928833,-107.452613830566,0.809571981430054,"L_O2.2_F"
-8.72943496704102,-99.9717636108398,-0.398138999938965,"L_O2.2_F"
-13.4254503250122,-98.8511505126953,0.432958990335464,"L_O2.2_F"
-12.9411296844482,-99.2853317260742,1.0473929643631,"L_O2.2_F"
-11.996865272522,-98.0509948730469,2.14848303794861,"L_O2.2_F"
-10.8153066635132,-95.6574325561523,1.09245502948761,"L_O2.2_F"
-9.13221836090088,-93.7685241699219,1.74260199069977,"L_O2.2_F"
-8.77305030822754,-93.0540771484375,4.55574607849121,"L_O2.2_F"
-12.2368459701538,-93.5557479858398,0.947086989879608,"L_O2.2_F"
-15.103611946106,-107.437812805176,1.18008303642273,"L_O2.2_F"
-12.3841896057129,-98.095344543457,0.951847016811371,"L_O2.2_F"
-12.1323900222778,-87.5543441772461,-0.358350992202759,"L_O2.2_F"
-15.0216369628906,-107.503593444824,3.26203298568726,"L_O2.2_F"
-14.9264011383057,-106.785507202148,4.6409649848938,"L_O2.2_F"
-9.39984035491943,-102.029586791992,1.29177296161652,"L_O2.2_F"
-12.3721017837524,-100.305603027344,5.06090402603149,"L_O2.2_F"
-13.2080001831055,-98.9429702758789,4.03511476516724,"L_O2.2_F"
-12.9021100997925,-97.7213516235352,6.62306308746338,"L_O2.2_F"
-14.3061447143555,-95.4827270507812,5.60465288162231,"L_O2.2_F"
-15.9782752990723,-87.5314178466797,0.461041986942291,"L_O2.2_F"
-17.2362384796143,-90.3048477172852,0.108978003263474,"L_O2.2_F"
-17.7387313842773,-87.7163162231445,2.34697794914246,"L_O2.2_F"
-13.1570558547974,-100.230484008789,2.16884803771973,"L_O2.2_F"
-14.970269203186,-100.927360534668,5.38494920730591,"L_O2.2_F"
-16.4916896820068,-100.897468566895,7.49650812149048,"L_O2.2_F"
-17.5436210632324,-98.0191802978516,10.2703428268433,"L_O2.2_F"
-8.74128246307373,-98.9287414550781,5.46291589736938,"L_O2.2_F"
-11.219386100769,-87.7505111694336,9.04382038116455,"L_O2.2_F"
-18.4890327453613,-105.684638977051,6.06138277053833,"L_O2.2_F"
-14.7117528915405,-104.649803161621,4.78674793243408,"L_O2.2_F"
-16.8640289306641,-106.255073547363,5.99319219589233,"L_O2.2_F"
-10.3653621673584,-98.9822769165039,7.22653293609619,"L_O2.2_F"
-10.8387718200684,-97.547004699707,7.05414199829102,"L_O2.2_F"
-17.7581310272217,-104.261947631836,7.90701007843018,"L_O2.2_F"
-18.0434532165527,-100.174247741699,8.16608905792236,"L_O2.2_F"
-8.8847484588623,-89.7823028564453,6.97722482681274,"L_O2.2_F"
-12.4670686721802,-89.7502670288086,4.45556211471558,"L_O2.2_F"
-10.1628036499023,-90.3543090820312,7.92289686203003,"L_O2.2_F"
-12.5729675292969,-88.0497817993164,7.91729307174683,"L_O2.2_F"
-12.3520832061768,-94.7575988769531,10.5238637924194,"L_O2.2_F"
-11.3764991760254,-92.6368789672852,11.3160905838013,"L_O2.2_F"
-12.4289360046387,-94.7246932983398,13.284481048584,"L_O2.2_F"
-13.4843969345093,-92.6741485595703,12.6526117324829,"L_O2.2_F"
-15.4664936065674,-92.9066772460938,12.2137050628662,"L_O2.2_F"
-14.6365528106689,-94.8736572265625,14.6112451553345,"L_O2.2_F"
-15.3979482650757,-95.3176879882812,12.7160882949829,"L_O2.2_F"
-13.4061737060547,-93.9805526733398,9.95336437225342,"L_O2.2_F"
-20.028694152832,-100.561500549316,-4.97468519210815,"L_O2.2_G"
-18.8974609375,-101.538887023926,-7.0150990486145,"L_O2.2_G"
-20.6696224212646,-98.8957290649414,-7.55638694763184,"L_O2.2_G"
-21.386890411377,-101.295219421387,-6.48719692230225,"L_O2.2_G"
-21.1539669036865,-102.715545654297,-12.5429649353027,"L_O2.2_G"
-22.6481456756592,-101.354644775391,-11.741455078125,"L_O2.2_G"
-18.7031745910645,-102.420219421387,-11.7737512588501,"L_O2.2_G"
-19.1311416625977,-98.9331817626953,-9.25477313995361,"L_O2.2_G"
-24.92893409729,-101.551551818848,-11.2700672149658,"L_O2.2_G"
-27.6004199981689,-101.244934082031,-7.96546983718872,"L_O2.2_G"
-24.8026485443115,-99.6203155517578,-10.6156635284424,"L_O2.2_G"
-20.0415077209473,-104.518531799316,-10.7971696853638,"L_O2.2_G"
-20.4505996704102,-105.142906188965,-7.78923082351685,"L_O2.2_G"
-23.2446422576904,-103.157608032227,-9.97411060333252,"L_O2.2_G"
-26.3043422698975,-103.51570892334,-4.49758100509644,"L_O2.2_G"
-25.0955028533936,-103.816902160645,-1.37774300575256,"L_O2.2_G"
-27.0631427764893,-103.213500976562,2.626296043396,"L_O2.2_G"
-25.3420162200928,-102.965530395508,0.620065987110138,"L_O2.2_G"
-26.139720916748,-101.721824645996,5.17186784744263,"L_O2.2_G"
-25.1915893554688,-103.622787475586,4.35096979141235,"L_O2.2_G"
-24.5927696228027,-102.403182983398,8.94984912872314,"L_O2.2_G"
-23.3874855041504,-104.67724609375,6.2955060005188,"L_O2.2_G"
-20.8937721252441,-101.163749694824,10.5418014526367,"L_O2.2_G"
-18.6568775177002,-103.152717590332,10.0906705856323,"L_O2.2_G"
-18.5610847473145,-98.9792861938477,7.47720718383789,"L_O2.2_G"
-18.5152015686035,-104.811309814453,7.54283380508423,"L_O2.2_G"
-18.9541435241699,-102.82625579834,5.26799917221069,"L_O2.2_G"
-22.4423694610596,-104.225700378418,1.28453803062439,"L_O2.2_G"
-22.3481388092041,-103.055160522461,-1.18217396736145,"L_O2.2_G"
-22.2235050201416,-101.345886230469,0.14716599881649,"L_O2.2_G"
-20.5107822418213,-104.650535583496,-0.674468994140625,"L_O2.2_G"
-20.5590744018555,-105.725242614746,2.26037311553955,"L_O2.2_G"
-25.2453327178955,-103.259788513184,-8.29564094543457,"L_O2.2_G"
-18.6459102630615,-104.886474609375,-6.65096616744995,"L_O2.2_G"
-18.7576103210449,-98.680908203125,-7.97578001022339,"L_O2.2_G"
-21.8835468292236,-98.1343688964844,-8.45803260803223,"L_O2.2_G"
-24.5213832855225,-96.9580764770508,-5.65773677825928,"L_O2.2_G"
-26.0140151977539,-99.6819000244141,-8.02120971679688,"L_O2.2_G"
-26.8402137756348,-100.443618774414,-6.01384782791138,"L_O2.2_G"
-28.4239559173584,-99.6655044555664,-7.06233596801758,"L_O2.2_G"
-27.1403312683105,-99.430046081543,-1.70634603500366,"L_O2.2_G"
-20.1770572662354,-103.813545227051,-1.35502302646637,"L_O2.2_G"
-18.7011699676514,-105.060104370117,-3.2524790763855,"L_O2.2_G"
-20.0844631195068,-100.759078979492,-1.08187794685364,"L_O2.2_G"
-18.8220157623291,-100.946548461914,-2.93606901168823,"L_O2.2_G"
-25.0991744995117,-99.8658676147461,-5.08068609237671,"L_O2.2_G"
-29.8710670471191,-99.8848648071289,-6.12393379211426,"L_O2.2_G"
-29.7859802246094,-99.7882843017578,-2.07467603683472,"L_O2.2_G"
-30.4591617584229,-101.191635131836,-1.05099499225616,"L_O2.2_G"
-30.1193981170654,-102.137382507324,-0.691184997558594,"L_O2.2_G"
-28.9943408966064,-102.170921325684,3.21520590782166,"L_O2.2_G"
-22.6513214111328,-97.395378112793,-6.02079105377197,"L_O2.2_G"
-24.8971176147461,-97.4627685546875,-5.02342176437378,"L_O2.2_G"
-23.2734203338623,-100.080451965332,-5.01468181610107,"L_O2.2_G"
-22.139856338501,-105.494667053223,-2.22123789787292,"L_O2.2_G"
-28.1789779663086,-102.567344665527,-1.4267669916153,"L_O2.2_G"
-22.915678024292,-97.0934524536133,-7.1581711769104,"L_O2.2_G"
-22.9463233947754,-105.034317016602,-4.6788592338562,"L_O2.2_G"
-30.1151638031006,-101.028633117676,-5.5175290107727,"L_O2.2_G"
-21.5471611022949,-99.6082077026367,-3.60696601867676,"L_O2.2_G"
-18.8239364624023,-99.0584487915039,-2.7246949672699,"L_O2.2_G"
-20.4272384643555,-97.9311599731445,-2.37157797813416,"L_O2.2_G"
-20.1807079315186,-96.5514068603516,5.7384819984436,"L_O2.2_G"
-21.0141849517822,-94.0642776489258,3.59320902824402,"L_O2.2_G"
-20.9293231964111,-94.2325057983398,4.96637392044067,"L_O2.2_G"
-20.461612701416,-97.5923156738281,8.33773040771484,"L_O2.2_G"
-22.1113128662109,-94.6966400146484,5.03024816513062,"L_O2.2_G"
-18.907995223999,-96.0150985717773,7.60568904876709,"L_O2.2_G"
-18.9561367034912,-100.595878601074,-0.401418000459671,"L_O2.2_G"
-18.9317607879639,-98.5046310424805,-0.606889009475708,"L_O2.2_G"
-24.1041450500488,-99.4162750244141,-2.87307691574097,"L_O2.2_G"
-22.1791076660156,-96.7114868164062,-0.491324007511139,"L_O2.2_G"
-24.7960319519043,-96.107551574707,-0.192819997668266,"L_O2.2_G"
-24.1858425140381,-92.0046005249023,3.07463502883911,"L_O2.2_G"
-25.3437881469727,-94.2959213256836,2.24822902679443,"L_O2.2_G"
-24.9483242034912,-94.0884475708008,4.64499711990356,"L_O2.2_G"
-24.6653614044189,-96.7922439575195,3.90059900283813,"L_O2.2_G"
-23.0789737701416,-96.0370330810547,4.20557117462158,"L_O2.2_G"
-23.8783340454102,-96.3643417358398,-4.78864479064941,"L_O2.2_G"
-25.6174907684326,-98.9012451171875,-0.666204988956451,"L_O2.2_G"
-25.7502994537354,-100.141899108887,4.57941293716431,"L_O2.2_G"
-27.9032497406006,-99.6465072631836,5.6552300453186,"L_O2.2_G"
-25.0750217437744,-93.9290466308594,-5.05228281021118,"L_O2.2_G"
-28.9907970428467,-99.8509750366211,5.93371820449829,"L_O2.2_G"
-18.6130123138428,-104.663131713867,0.276580989360809,"L_O2.2_G"
-21.4642162322998,-99.7528915405273,-1.00820302963257,"L_O2.2_G"
-18.7297439575195,-102.255126953125,1.47562897205353,"L_O2.2_G"
-21.4914169311523,-101.975563049316,4.32090520858765,"L_O2.2_G"
-21.0928535461426,-98.5184631347656,2.39732503890991,"L_O2.2_G"
-21.2670764923096,-97.3596267700195,3.59467601776123,"L_O2.2_G"
-21.1602172851562,-100.792488098145,6.20217323303223,"L_O2.2_G"
-24.7482528686523,-100.023941040039,8.0931568145752,"L_O2.2_G"
-24.9118328094482,-102.691513061523,1.92649102210999,"L_O2.2_G"
-22.152063369751,-91.6267318725586,4.03673505783081,"L_O2.2_G"
-24.3885326385498,-92.7181167602539,5.38246393203735,"L_O2.2_G"
-28.8059043884277,-100.842910766602,6.24838304519653,"L_O2.2_G"
-22.0451774597168,-92.1310806274414,7.67223978042603,"L_O2.2_G"
-23.9967250823975,-89.6082916259766,7.14389514923096,"L_O2.2_G"
-23.6781368255615,-92.4595184326172,7.37767505645752,"L_O2.2_G"
-20.407356262207,-105.523376464844,8.15128326416016,"L_O2.2_G"
-20.6441650390625,-103.954002380371,10.4564027786255,"L_O2.2_G"
-35.3243446350098,-97.5121002197266,-7.50131416320801,"L_O2.2_H"
-34.452751159668,-97.1131210327148,-9.85063934326172,"L_O2.2_H"
-32.8162803649902,-99.3855209350586,-5.54807615280151,"L_O2.2_H"
-27.8517608642578,-99.2061920166016,0.906776010990143,"L_O2.2_H"
-27.3978843688965,-98.5422515869141,-3.38161396980286,"L_O2.2_H"
-27.9199237823486,-97.8008880615234,0.712096989154816,"L_O2.2_H"
-30.4910011291504,-97.4075012207031,4.3065881729126,"L_O2.2_H"
-30.5391044616699,-97.3954772949219,-3.34873294830322,"L_O2.2_H"
-33.1232681274414,-96.1980285644531,-4.84702491760254,"L_O2.2_H"
-33.1447296142578,-96.1321105957031,4.00166082382202,"L_O2.2_H"
-34.2075424194336,-95.0473327636719,1.53091704845428,"L_O2.2_H"
-34.0113983154297,-93.0977783203125,0.0809139981865883,"L_O2.2_H"
-32.7076110839844,-95.2138519287109,4.40873289108276,"L_O2.2_H"
-27.1294326782227,-93.4410552978516,-6.48096799850464,"L_O2.2_H"
-28.9318504333496,-87.9229583740234,-4.47510099411011,"L_O2.2_H"
-25.7676448822021,-91.8512496948242,-4.98230218887329,"L_O2.2_H"
-26.1443252563477,-91.7245407104492,-4.00020503997803,"L_O2.2_H"
-29.4329967498779,-88.2273254394531,-2.55029988288879,"L_O2.2_H"
-31.6026439666748,-91.9254837036133,-3.93584609031677,"L_O2.2_H"
-31.7179737091064,-90.1106185913086,-1.54360795021057,"L_O2.2_H"
-31.0972080230713,-91.6744079589844,1.16107094287872,"L_O2.2_H"
-33.0674667358398,-93.2518310546875,-0.362637013196945,"L_O2.2_H"
-32.1425895690918,-97.3169021606445,-8.75880813598633,"L_O2.2_H"
-30.4628982543945,-95.950569152832,-8.40742206573486,"L_O2.2_H"
-28.7361278533936,-99.3121795654297,-8.41451930999756,"L_O2.2_H"
-28.0991840362549,-97.1208114624023,-8.00224304199219,"L_O2.2_H"
-32.7713775634766,-93.1973648071289,-4.65503883361816,"L_O2.2_H"
-33.6369247436523,-91.3564910888672,-3.72544503211975,"L_O2.2_H"
-36.7855567932129,-95.9601669311523,-8.21254825592041,"L_O2.2_H"
-34.9410285949707,-93.879997253418,-8.7201337814331,"L_O2.2_H"
-33.9860038757324,-95.1480484008789,-8.6399621963501,"L_O2.2_H"
-34.1566772460938,-94.9860382080078,-6.42538976669312,"L_O2.2_H"
-34.1143951416016,-93.8725891113281,-6.77640199661255,"L_O2.2_H"
-34.6284065246582,-92.6442260742188,-4.10484981536865,"L_O2.2_H"
-35.1030616760254,-93.4521713256836,-1.64597594738007,"L_O2.2_H"
-33.300537109375,-94.3865585327148,-7.16281795501709,"L_O2.2_H"
-32.0779609680176,-93.5465698242188,-7.56168699264526,"L_O2.2_H"
-25.466646194458,-99.914176940918,-5.43270492553711,"L_O2.2_H"
-26.2233982086182,-99.0507965087891,-8.39373683929443,"L_O2.2_H"
-25.8162384033203,-96.3987121582031,-5.46815013885498,"L_O2.2_H"
-27.8172645568848,-99.3894424438477,-3.41544890403748,"L_O2.2_H"
-27.0448207855225,-100.113075256348,-7.8036642074585,"L_O2.2_H"
-29.0972156524658,-95.6331405639648,-4.82166481018066,"L_O2.2_H"
-26.0412120819092,-94.7416610717773,-4.32827186584473,"L_O2.2_H"
-29.2166786193848,-91.0422592163086,-3.28233695030212,"L_O2.2_H"
-27.9991493225098,-96.9237899780273,-3.71216702461243,"L_O2.2_H"
-32.8448104858398,-95.0852127075195,-6.55896282196045,"L_O2.2_H"
-33.8314361572266,-91.2359771728516,-8.11848735809326,"L_O2.2_H"
-33.1471672058105,-90.3461151123047,-4.92669200897217,"L_O2.2_H"
-31.282018661499,-91.7875595092773,-7.17822694778442,"L_O2.2_H"
-35.8297348022461,-91.558219909668,-6.66779708862305,"L_O2.2_H"
-37.0485305786133,-94.0574188232422,-2.16936898231506,"L_O2.2_H"
-37.9400939941406,-91.1252670288086,-4.59704113006592,"L_O2.2_H"
-37.0436935424805,-92.4851379394531,1.30561804771423,"L_O2.2_H"
-38.2016563415527,-91.138298034668,2.02976894378662,"L_O2.2_H"
-40.2148361206055,-92.8330612182617,3.70139694213867,"L_O2.2_H"
-38.0729598999023,-95.4113159179688,1.58337199687958,"L_O2.2_H"
-37.9425277709961,-93.127571105957,4.72073793411255,"L_O2.2_H"
-37.854549407959,-93.5921478271484,-8.07074165344238,"L_O2.2_H"
-37.7047958374023,-95.8181762695312,-4.6356029510498,"L_O2.2_H"
-40.2178497314453,-93.0349807739258,-6.81472110748291,"L_O2.2_H"
-37.0638771057129,-94.5986404418945,5.33468103408813,"L_O2.2_H"
-35.2601928710938,-97.6114654541016,4.75712490081787,"L_O2.2_H"
-35.0884246826172,-96.5837097167969,6.4167308807373,"L_O2.2_H"
-35.3283157348633,-92.4740600585938,4.30032587051392,"L_O2.2_H"
-33.3290100097656,-92.5559692382812,6.20735692977905,"L_O2.2_H"
-30.0548763275146,-85.8041458129883,0.416366010904312,"L_O2.2_H"
-29.9643287658691,-85.3225784301758,2.23859691619873,"L_O2.2_H"
-28.8677062988281,-87.5323867797852,1.41231799125671,"L_O2.2_H"
-29.7735862731934,-88.5096664428711,3.27476692199707,"L_O2.2_H"
-32.9692268371582,-86.5548553466797,3.32042503356934,"L_O2.2_H"
-32.3688011169434,-89.4153289794922,3.26013708114624,"L_O2.2_H"
-33.9639854431152,-98.6645431518555,-1.30293095111847,"L_O2.2_H"
-30.3007907867432,-100.221336364746,2.32330989837646,"L_O2.2_H"
-30.7566585540771,-95.5844039916992,-6.12128496170044,"L_O2.2_H"
-40.1439743041992,-91.9995727539062,-6.54421281814575,"L_O2.2_H"
-38.3512916564941,-91.0375061035156,-6.73327493667603,"L_O2.2_H"
-36.9433708190918,-90.2362899780273,-6.57019996643066,"L_O2.2_H"
-31.3060188293457,-87.3106460571289,-4.28784990310669,"L_O2.2_H"
-32.5770874023438,-86.4566116333008,-5.31705713272095,"L_O2.2_H"
-33.1943321228027,-86.6109619140625,-3.78878593444824,"L_O2.2_H"
-38.9998588562012,-95.321891784668,-2.60887408256531,"L_O2.2_H"
-33.1183967590332,-90.1088714599609,-2.27815699577332,"L_O2.2_H"
-31.07981300354,-90.1106033325195,-2.54628109931946,"L_O2.2_H"
-32.5465888977051,-100.212051391602,2.23526096343994,"L_O2.2_H"
-32.7789192199707,-100.325439453125,-1.55228698253632,"L_O2.2_H"
-30.9132690429688,-100.026161193848,1.09891295433044,"L_O2.2_H"
-27.0606231689453,-99.2221221923828,5.84547090530396,"L_O2.2_H"
-25.7650566101074,-99.5955581665039,3.3275740146637,"L_O2.2_H"
-27.3229389190674,-96.4337387084961,7.26968097686768,"L_O2.2_H"
-26.1240482330322,-91.9363555908203,6.78890800476074,"L_O2.2_H"
-29.101936340332,-94.6617126464844,8.23216915130615,"L_O2.2_H"
-28.0622692108154,-90.2881240844727,6.27000522613525,"L_O2.2_H"
-33.9956512451172,-91.9321899414062,0.799224019050598,"L_O2.2_H"
-32.8794784545898,-90.2079467773438,3.65235590934753,"L_O2.2_H"
-40.0352821350098,-91.8624572753906,4.09457921981812,"L_O2.2_H"
-29.2515392303467,-99.0436172485352,8.04895210266113,"L_O2.2_H"
-29.3673992156982,-97.6033248901367,8.53822994232178,"L_O2.2_H"
-33.2135314941406,-89.1909255981445,0.114313997328281,"L_O2.2_H"
-31.4991474151611,-88.6167068481445,0.206703007221222,"L_O2.2_H"
-29.2795829772949,-88.5242385864258,-0.321256011724472,"L_O2.2_H"
-33.3040542602539,-86.0579452514648,1.35643994808197,"L_O2.2_H"
-30.3163089752197,-93.440673828125,2.75831604003906,"L_O2.2_H"
-27.1930351257324,-92.1157836914062,3.29754900932312,"L_O2.2_H"
-29.1402111053467,-96.5627136230469,4.35547494888306,"L_O2.2_H"
-27.9014701843262,-96.8628845214844,1.80872404575348,"L_O2.2_H"
-25.9755096435547,-98.5751647949219,1.12381899356842,"L_O2.2_H"
