"x","y","z"
-34.5570640563965,26.1008148193359,-2.85028791427612
-38.9226760864258,18.7013721466064,-3.63691997528076
-38.6831169128418,19.2340545654297,-4.69238901138306
-27.743968963623,23.1062507629395,-3.57466006278992
-28.2919578552246,24.4516735076904,-5.10510015487671
-35.3192710876465,21.460865020752,-4.06565618515015
-38.6700668334961,23.6878242492676,-1.8097870349884
-35.1321067810059,13.5822324752808,-1.33977401256561
-37.909969329834,14.204909324646,-4.48829698562622
-40.2474403381348,16.4335594177246,-3.6188280582428
-27.9418621063232,25.0530605316162,-2.64788889884949
-37.0130386352539,24.9951839447021,-0.104336000978947
-37.4663963317871,22.1105155944824,0.448002994060516
-35.9888877868652,19.4607181549072,0.110247001051903
-34.4060859680176,14.1959028244019,0.195840999484062
-35.8807334899902,15.3777990341187,0.461751013994217
-29.7367115020752,13.6535835266113,-14.5484752655029
-29.5951690673828,13.4854173660278,-18.536584854126
-33.4936599731445,13.6471366882324,-11.4202480316162
-31.6874046325684,15.075252532959,-10.596718788147
-35.0053787231445,13.9704360961914,-10.8990497589111
-43.0171394348145,14.8263511657715,-10.7289447784424
-40.2245407104492,17.6040649414062,-10.5265426635742
-41.2912063598633,17.4109668731689,-12.2655582427979
-42.8425331115723,14.4341983795166,-12.4768590927124
-39.2594795227051,15.0257129669189,-16.0664024353027
-35.2509613037109,16.1726169586182,-17.1155967712402
-35.229866027832,15.0132026672363,-18.2184276580811
-32.6804466247559,18.1427917480469,-15.1599922180176
-34.0435028076172,18.0392684936523,-12.9511585235596
-37.5560302734375,16.1808338165283,-15.583854675293
-36.7040824890137,18.8496170043945,-11.7659769058228
-38.4228248596191,19.2981643676758,-10.8796548843384
-41.5749702453613,17.6017646789551,-11.0055780410767
-28.1799812316895,13.9637317657471,-19.043529510498
-30.9913387298584,13.9890384674072,-19.6106071472168
-28.5995845794678,14.8346967697144,-18.8652477264404
-31.3719482421875,15.2482805252075,-19.3052978515625
-39.3695678710938,13.608811378479,-15.6689949035645
-30.1734790802002,18.7019786834717,-14.7027292251587
-31.7717800140381,18.9095802307129,-12.4467239379883
-33.5134658813477,16.917631149292,-10.5369520187378
-26.9014091491699,14.2874040603638,-18.561466217041
-34.8014335632324,13.6754589080811,-18.4640998840332
-38.7870063781738,19.2508850097656,-12.0481939315796
-26.9698619842529,13.8165664672852,-16.4520702362061
-36.4320297241211,13.5545892715454,-12.8877544403076
-26.4957294464111,15.4467172622681,-15.8719482421875
-27.0990409851074,16.7586116790771,-16.4788646697998
-26.7180614471436,18.0746116638184,-14.5487632751465
-26.9085464477539,16.6314468383789,-13.1784105300903
-26.6647338867188,19.9179401397705,-11.7252578735352
-27.281867980957,19.1278343200684,-10.8431539535522
-42.569637298584,13.6949462890625,-11.0801820755005
-29.7794761657715,16.6402988433838,-10.9095315933228
-28.5306339263916,20.3287315368652,-12.4727182388306
-31.1176643371582,18.6193065643311,-10.7187795639038
-28.3034362792969,20.1986751556396,-10.9178848266602
-37.5395317077637,7.01493120193481,0.836157977581024
-39.3924865722656,6.26760196685791,1.50923299789429
-37.5305137634277,4.69754886627197,2.83101201057434
-41.030029296875,10.8429756164551,0.867910027503967
-41.4162979125977,10.5695104598999,2.14968395233154
-42.1626968383789,7.75840711593628,0.759155988693237
-42.3179664611816,8.31942653656006,2.02980589866638
-40.0020294189453,6.42124700546265,2.88088989257812
-39.8244934082031,8.75811004638672,4.81869316101074
-38.4602241516113,11.1655797958374,0.574636995792389
-37.5376243591309,9.32401657104492,0.831964015960693
-34.3750343322754,9.65644264221191,11.9510517120361
-37.681266784668,11.3454465866089,6.13520193099976
-33.0155258178711,12.9287576675415,9.39259910583496
-31.6753616333008,11.9293603897095,5.50240898132324
-31.1830463409424,13.1956777572632,8.54101276397705
-32.5895843505859,12.8733673095703,2.35680198669434
-34.4795188903809,11.7725009918213,0.651185989379883
-34.201904296875,9.86468887329102,2.87651610374451
-38.4757385253906,12.1253175735474,2.67026710510254
-36.7754135131836,13.345498085022,1.21415197849274
-35.1836128234863,13.3098745346069,3.8238320350647
-33.7895202636719,13.3264532089233,1.17373597621918
-37.5744514465332,4.44589710235596,5.1582179069519
-35.362850189209,5.87642621994019,6.20486497879028
-35.0703773498535,8.77754402160645,5.70752477645874
-34.0287895202637,6.64153099060059,7.49928712844849
-32.7420997619629,8.5038480758667,10.1712923049927
-36.6569709777832,5.25654697418213,8.00890731811523
-33.982536315918,3.76258611679077,8.28032493591309
-38.1000747680664,7.69796991348267,8.24294471740723
-37.1496467590332,8.74822616577148,2.95254802703857
-34.4036140441895,13.5215139389038,7.02621603012085
-36.9146194458008,9.98079299926758,9.34609794616699
-32.1136016845703,10.3077611923218,8.76889038085938
-35.9819602966309,6.12053203582764,9.78836345672607
-32.8670921325684,6.49460077285767,11.1173324584961
-33.0174598693848,9.78353881835938,12.2989988327026
-32.8991050720215,2.99668097496033,9.4481029510498
-33.2853698730469,3.2293210029602,10.8279819488525
-32.4458084106445,4.82708597183228,9.33889102935791
-34.0546340942383,10.1830005645752,12.2967481613159
-46.0828971862793,8.65148162841797,-8.14404201507568
-46.5177803039551,11.3706331253052,-8.847092628479
-46.3688011169434,9.91268253326416,-4.03973388671875
-40.9901809692383,13.4957704544067,-8.31428623199463
-40.1671867370605,11.1154556274414,-7.00677585601807
-39.9176788330078,11.236665725708,-5.47788190841675
-37.9113159179688,10.4578886032104,-4.48992013931274
-38.2323379516602,8.8481616973877,-1.67789602279663
-41.9043312072754,10.9696788787842,0.299308001995087
-36.9160270690918,12.9912366867065,0.354824006557465
-37.942253112793,9.41460609436035,0.364953011274338
-42.7439117431641,6.9755277633667,-5.61721801757812
-42.2821426391602,8.26014041900635,-7.42385101318359
-39.7629470825195,9.4528284072876,-8.61066246032715
-38.739616394043,11.7792253494263,-8.89616680145264
-40.5752792358398,8.57892799377441,-3.28022408485413
-39.0055313110352,6.86174201965332,-0.958934009075165
-44.5893630981445,8.67623519897461,-10.2394561767578
-44.7223129272461,12.9036741256714,-10.2824220657349
-46.1051216125488,13.0613851547241,-7.57750415802002
-44.5262756347656,13.4067316055298,-3.8004150390625
-39.4306945800781,10.0239515304565,-10.1327848434448
-44.807243347168,7.85229301452637,-2.84667491912842
-40.8234481811523,13.4545211791992,-2.19326996803284
-39.7667808532715,13.089451789856,-10.0408802032471
-37.6750297546387,12.238657951355,-10.3128690719604
-46.1394538879395,11.4199810028076,-4.05319023132324
-40.3865509033203,13.1469449996948,-5.4757080078125
-36.2949562072754,11.4380226135254,-3.64266991615295
-34.430965423584,11.1909780502319,-1.4845449924469
-35.3486213684082,10.5355110168457,0.0817060023546219
-34.5405540466309,12.677975654602,0.1717139929533
-35.0163879394531,13.4446077346802,-1.31476998329163
-41.7636604309082,6.79265689849854,-0.0399749986827374
-38.4027404785156,7.21730613708496,0.190200999379158
-38.0310592651367,12.5738973617554,-5.23490381240845
-36.9109382629395,13.3410873413086,-3.73231291770935
-42.9112396240234,6.79751396179199,-3.10901808738708
-43.1992454528809,6.67452001571655,-0.981279015541077
-25.9863204956055,9.05753231048584,-21.6405944824219
-25.567066192627,10.1695489883423,-21.9821262359619
-26.8694686889648,8.69021034240723,-21.6039409637451
-28.0616302490234,9.62764930725098,-21.3887329101562
-30.3037185668945,9.59918403625488,-20.5670986175537
-29.5684547424316,13.2659702301025,-20.884204864502
-27.1274700164795,11.1765632629395,-21.9563331604004
-26.1044273376465,13.4154567718506,-18.7662181854248
-25.8442420959473,12.8603229522705,-19.1811943054199
-25.6155471801758,11.6698112487793,-18.2197074890137
-26.7326316833496,10.0063467025757,-16.7431621551514
-29.7285614013672,12.9657831192017,-15.7594146728516
-29.9794025421143,8.32817268371582,-15.0793628692627
-27.621561050415,6.90326690673828,-16.0320224761963
-29.5992126464844,6.88162279129028,-16.6280899047852
-32.3733024597168,8.34625244140625,-13.4300441741943
-33.2771797180176,12.9191150665283,-12.2270126342773
-33.1138229370117,10.4820690155029,-12.7572736740112
-34.8196487426758,11.4213361740112,-12.1651296615601
-34.9850921630859,13.4562454223633,-13.4919939041138
-36.5977668762207,13.259690284729,-11.0243377685547
-36.7905769348145,13.4157018661499,-17.6578922271729
-39.7811050415039,11.9424476623535,-16.0017414093018
-37.3969688415527,10.9883394241333,-17.9495239257812
-34.8313751220703,7.35846900939941,-16.0909786224365
-33.2098693847656,11.4747142791748,-20.221887588501
-32.360107421875,7.75971794128418,-17.0603485107422
-30.5607299804688,12.2456684112549,-21.0230808258057
-27.387544631958,6.50360584259033,-17.6494312286377
-25.635856628418,7.41854000091553,-16.3099250793457
-33.5324783325195,13.1096458435059,-19.6449489593506
-42.5090789794922,13.4306936264038,-12.1616325378418
-43.7819557189941,12.8899564743042,-10.7617750167847
-38.5167922973633,11.1913604736328,-10.4507761001587
-29.2412910461426,10.3042640686035,-16.1070156097412
-36.0036544799805,11.8257665634155,-10.8014259338379
-36.4883308410645,8.99825763702393,-14.0625286102295
-36.941951751709,8.87256908416748,-15.7586078643799
-39.8709373474121,10.224850654602,-13.8610925674438
-39.1499938964844,8.93343925476074,-15.6346635818481
-39.7936172485352,13.1044998168945,-15.6423950195312
-37.8631477355957,9.28741455078125,-12.6338052749634
-39.9024658203125,9.70894145965576,-11.0577955245972
-42.0912704467773,11.30042552948,-12.9659128189087
-44.3526000976562,11.5591020584106,-12.0908536911011
-44.2303466796875,10.3289518356323,-10.9132709503174
-40.408821105957,1.27044594287872,10.6362009048462
-41.9421882629395,-2.92064595222473,12.7833814620972
-42.8082542419434,0.131417006254196,9.13593292236328
-38.6519622802734,2.27745199203491,8.2194242477417
-35.8129501342773,0.81208199262619,7.91942119598389
-40.1881942749023,0.183559000492096,7.0902361869812
-37.2358551025391,-1.119873046875,7.94048690795898
-40.0551071166992,-1.70680999755859,7.86473894119263
-38.5006561279297,-1.91669094562531,10.5586395263672
-36.6972961425781,-2.37566304206848,12.4688282012939
-33.6900253295898,0.0728359967470169,11.1267204284668
-34.7930335998535,1.41152596473694,12.7184000015259
-33.6158447265625,1.55250799655914,11.6770792007446
-35.9254760742188,2.49728608131409,10.2284822463989
-34.0572509765625,2.65422010421753,9.7670316696167
-40.3134078979492,-2.84677600860596,6.00703811645508
-40.3464851379395,-4.43184423446655,4.84388017654419
-37.7022819519043,-3.58996796607971,5.95835113525391
-37.8760719299316,-3.70832991600037,10.9242906570435
-33.95361328125,-6.9097318649292,12.8818616867065
-35.266773223877,-6.56752109527588,11.1870012283325
-34.1653785705566,-8.31460762023926,12.1612892150879
-35.9829635620117,-8.2920618057251,13.761061668396
-37.8728790283203,-6.9216251373291,12.9961433410645
-36.6575775146484,-5.16007804870605,16.611967086792
-34.8586044311523,-7.7116870880127,14.7720985412598
-35.4060096740723,-5.36139583587646,15.3020515441895
-37.3534545898438,-2.12529397010803,17.0161304473877
-38.8457832336426,-3.94087696075439,15.4283304214478
-36.8041000366211,-5.65235805511475,6.07196998596191
-40.7916030883789,-6.6441011428833,7.47145509719849
-39.6037254333496,-7.48350715637207,9.53139305114746
-42.3741493225098,-3.65213990211487,5.31421709060669
-44.276424407959,-3.67215299606323,5.78536081314087
-43.9753074645996,-0.460777997970581,7.32265710830688
-44.5355377197266,-3.65340709686279,8.02394866943359
-41.5029373168945,-1.41112101078033,6.74749994277954
-39.9024963378906,-3.00563502311707,8.13391399383545
-43.403133392334,-5.28366613388062,9.47416687011719
-35.8962097167969,-5.7816572189331,7.4988260269165
-36.2371597290039,-7.24399518966675,8.09251880645752
-36.1531295776367,-7.71691083908081,11.3581390380859
-39.9624938964844,-6.89478397369385,12.3221549987793
-35.6987838745117,0.0620039999485016,15.5306215286255
-38.8757209777832,-0.706502020359039,14.2869186401367
-36.4274597167969,-3.90076494216919,13.8394823074341
-35.7413215637207,-3.70845603942871,17.0183906555176
-35.1815643310547,-1.33832895755768,14.4557237625122
-46.3008575439453,-0.990092992782593,-0.4271320104599
-46.2014312744141,1.64559805393219,-4.5965461730957
-46.3841934204102,3.95990300178528,-2.76825594902039
-45.7670516967773,1.87664794921875,2.16675209999084
-41.7616806030273,2.17437791824341,7.13624000549316
-42.359790802002,1.16646599769592,7.78000497817993
-42.370246887207,-0.499989986419678,7.20434188842773
-40.7733955383301,-0.964133024215698,5.57839012145996
-41.9376411437988,-2.51032495498657,5.75986194610596
-41.8807525634766,0.106513001024723,3.82506108283997
-40.9204063415527,1.05893194675446,2.33284497261047
-36.4319076538086,0.379370987415314,5.04687595367432
-38.4989204406738,3.52004599571228,-0.858866989612579
-35.4037551879883,3.52708792686462,4.57832098007202
-36.2421455383301,3.24832391738892,1.79643499851227
-34.6316299438477,2.24148106575012,7.8527021408081
-34.5250396728516,3.74172306060791,6.4639139175415
-35.7600364685059,4.61758422851562,8.85455417633057
-38.1921539306641,2.40749597549438,7.18729496002197
-38.0722694396973,3.83593010902405,5.16551399230957
-40.7288284301758,4.66545581817627,3.12991309165955
-44.558967590332,5.15992498397827,-0.591351985931396
-40.6464309692383,6.22998189926147,1.10694694519043
-44.7847709655762,0.615513026714325,-4.99792909622192
-44.9089698791504,2.26948809623718,-4.94974803924561
-46.2326927185059,-1.09444499015808,1.80076503753662
-38.1522903442383,0.522033989429474,-4.05309581756592
-42.5905952453613,-0.111438997089863,-3.44289994239807
-41.4397583007812,-2.56766390800476,0.158830001950264
-41.4014167785645,0.981567978858948,-3.98278999328613
-38.2255706787109,2.10431408882141,-3.34135007858276
-41.6903381347656,2.02227807044983,-2.9382688999176
-43.0933303833008,1.2469300031662,0.372714012861252
-42.9449119567871,2.99491500854492,-2.26209497451782
-41.687328338623,4.50623798370361,-2.09875011444092
-41.3890419006348,2.05653405189514,0.919799983501434
-37.4999465942383,-0.359663009643555,-0.308138012886047
-39.2643394470215,0.584595024585724,0.394883006811142
-43.3476486206055,-4.15610122680664,3.93790888786316
-44.9827156066895,-2.21051001548767,4.95902299880981
-45.049446105957,-0.665194988250732,5.5588698387146
-44.8766860961914,5.07981586456299,-2.55899500846863
-41.265308380127,6.4580340385437,-0.737267971038818
-42.6094245910645,-4.05212497711182,5.10343408584595
-44.5123100280762,-2.67259788513184,0.331059992313385
-38.1295928955078,-2.33645296096802,-0.492576003074646
-37.9081840515137,-3.01393604278564,4.94045305252075
-40.0956153869629,-1.85728204250336,4.67291116714478
-38.8292121887207,5.51434707641602,-1.87371897697449
-35.9405746459961,5.55768489837646,2.19542694091797
-37.7697563171387,4.78552293777466,2.6237690448761
-37.3710823059082,5.0393328666687,-0.861114025115967
-36.8387031555176,6.29519510269165,1.11112403869629
-37.5602760314941,-4.35988998413086,3.82313394546509
-41.5942573547363,0.125305995345116,1.42297995090485
-41.8596305847168,-1.16006100177765,3.16203498840332
-40.5497779846191,-4.37693023681641,3.56168007850647
-38.0415954589844,-4.04907608032227,5.17886304855347
-37.3894348144531,-0.0501330010592937,7.08923387527466
-37.6652030944824,-0.421932995319366,5.55641412734985
-39.465145111084,0.782348990440369,7.28008079528809
-36.5666999816895,1.75440800189972,8.21213912963867
-38.9566993713379,5.57410621643066,-13.1371202468872
-41.1890716552734,6.73163890838623,-13.9364500045776
-43.6229515075684,4.18240213394165,-9.60872077941895
-38.2174758911133,3.38128709793091,-9.0911808013916
-37.9404067993164,1.53104996681213,-5.20246505737305
-41.1653785705566,2.13032007217407,-3.66803598403931
-37.6603088378906,3.23721790313721,-4.1546688079834
-38.2063865661621,5.62841081619263,-5.97118377685547
-37.3982849121094,7.74551916122437,-7.7982668876648
-37.5338554382324,9.36299419403076,-6.82446813583374
-35.425708770752,9.82112121582031,-10.6622257232666
-40.2541427612305,9.05932998657227,-9.12194728851318
-38.0756378173828,10.5191564559937,-7.71763896942139
-39.1362380981445,8.48000335693359,-6.35712194442749
-45.1759223937988,7.06543207168579,-7.66548681259155
-42.7692909240723,7.0593991279602,-5.77763891220093
-44.8114128112793,7.23906898498535,-3.23018503189087
-44.5926322937012,5.38308000564575,-2.58497905731201
-42.2709503173828,5.75971603393555,-1.94801199436188
-41.8988914489746,4.69924306869507,-2.83410310745239
-39.4098167419434,6.33962678909302,-4.80401182174683
-38.1040496826172,6.22308492660522,-1.974848985672
-40.5989952087402,8.48645210266113,-3.38908410072327
-42.0800552368164,8.74164390563965,-7.91367721557617
-37.9755897521973,7.6634931564331,-15.0230836868286
-36.4556884765625,7.48126077651978,-16.6139011383057
-37.5075874328613,9.06935596466064,-13.5584859848022
-37.5188140869141,5.05264377593994,-11.9960775375366
-40.3019218444824,8.35525035858154,-15.2392339706421
-40.7289085388184,10.0479707717896,-13.0875205993652
-43.4352188110352,8.47264862060547,-10.8133640289307
-36.36474609375,5.459547996521,-15.4513807296753
-34.8230056762695,7.0665078163147,-14.6764688491821
-35.7423896789551,8.16102886199951,-15.7864236831665
-35.9605827331543,9.44751167297363,-12.5997295379639
-38.9268798828125,9.46621322631836,-11.5772657394409
-46.395923614502,3.96268892288208,-4.33716201782227
-43.2769584655762,7.41762685775757,-12.0879640579224
-36.9063034057617,11.2136993408203,-9.92022609710693
-44.9926300048828,4.53662204742432,-8.64909553527832
-43.5540237426758,1.07779598236084,-5.52781915664673
-42.1495895385742,4.80873680114746,-4.51070785522461
-45.0282249450684,2.19339203834534,-6.2288990020752
-42.9171104431152,6.83339595794678,-3.23792195320129
-38.8695297241211,9.15824699401855,-4.22688913345337
-40.8746871948242,7.06478309631348,-1.57761800289154
-39.3953552246094,-20.1418647766113,12.362847328186
-39.686710357666,-18.5046482086182,9.48612403869629
-41.2144889831543,-17.1791133880615,13.7771348953247
-43.7720108032227,-15.1596698760986,12.1760883331299
-42.1044273376465,-17.2096290588379,9.47151947021484
-43.2243537902832,-15.2967929840088,9.16971015930176
-41.5698204040527,-15.5840196609497,7.74566221237183
-41.7384452819824,-13.6725292205811,10.034818649292
-37.4978828430176,-14.6804075241089,9.16371631622314
-39.9907150268555,-14.7874555587769,10.9011707305908
-37.5708885192871,-16.0693340301514,11.8696956634521
-33.242977142334,-18.6187553405762,16.1541194915771
-36.0186157226562,-18.0046253204346,13.1331043243408
-32.2572441101074,-21.372537612915,16.0310115814209
-35.9732551574707,-21.7269191741943,10.7571897506714
-34.0296096801758,-23.7027378082275,13.2213754653931
-33.6345176696777,-21.4708099365234,10.7514190673828
-34.1847763061523,-18.2492561340332,8.49899101257324
-33.3637046813965,-19.8452129364014,11.2667694091797
-34.4463729858398,-17.1081695556641,10.4544439315796
-37.2840347290039,-15.8212766647339,7.87336587905884
-40.4175643920898,-16.504861831665,7.9604959487915
-37.4547309875488,-17.8965358734131,7.7119607925415
-37.8425712585449,-20.667236328125,11.992730140686
-35.0919761657715,-17.5431995391846,19.0638008117676
-35.9821166992188,-15.2092437744141,20.3188972473145
-35.2883110046387,-13.7871694564819,16.2240371704102
-35.7126007080078,-15.5124568939209,16.3178691864014
-37.5499038696289,-13.8682098388672,14.5152521133423
-39.5337181091309,-13.758994102478,11.849268913269
-40.8106346130371,-11.815372467041,10.7558040618896
-43.3479881286621,-12.2576055526733,12.1588277816772
-41.0724830627441,-10.0446491241455,12.7860260009766
-40.5041999816895,-13.9911136627197,16.7525997161865
-38.8812217712402,-11.5552206039429,15.4742679595947
-36.9608345031738,-15.4554805755615,20.1165790557861
-44.4294548034668,-13.5735559463501,10.5041818618774
-43.2077941894531,-12.1779365539551,10.4522037506104
-31.8672866821289,-22.1103057861328,11.682370185852
-33.6203002929688,-20.5958137512207,13.6583986282349
-38.6538314819336,-15.104793548584,13.4558458328247
-37.5867805480957,-12.404974937439,10.6191892623901
-37.4867897033691,-10.9341611862183,10.8072776794434
-39.4678497314453,-10.099422454834,12.4655704498291
-37.1721534729004,-9.55154228210449,12.3012237548828
-36.0511894226074,-9.59367370605469,14.5464143753052
-33.0522308349609,-8.81941413879395,14.0427980422974
-37.55029296875,-12.1448783874512,17.6125583648682
-33.8641624450684,-11.3185796737671,16.1744747161865
-35.3232803344727,-13.3580141067505,13.708212852478
-34.927433013916,-11.5528898239136,11.6251592636108
-34.5865859985352,-23.972469329834,15.1067247390747
-37.6740798950195,-20.5944194793701,15.502236366272
-32.6809768676758,-10.0975532531738,14.3478918075562
-33.0071411132812,-9.56594371795654,12.9338941574097
-33.546989440918,-13.003170967102,14.3620777130127
-38.2355766296387,-18.0348453521729,16.1776142120361
-32.2815093994141,-24.9265842437744,16.4683303833008
-32.78662109375,-18.8764495849609,17.6852760314941
-33.4109497070312,-22.9521236419678,18.3694229125977
-36.8914260864258,-17.8392219543457,19.1638679504395
-31.4461784362793,-23.9304256439209,16.6990184783936
-35.9345512390137,-12.0100479125977,17.2030124664307
-36.2383193969727,-19.4455623626709,17.9760322570801
-41.2981147766113,-10.3048915863037,-1.08649599552155
-44.830451965332,-10.1193380355835,-0.148846000432968
-42.2089805603027,-13.6595907211304,1.64106500148773
-44.3294715881348,-13.0967426300049,4.11811876296997
-45.9337692260742,-10.4376363754272,3.11251211166382
-42.5871505737305,-4.90133190155029,5.48899221420288
-45.3562431335449,-10.0750274658203,7.99469900131226
-45.2422866821289,-7.71609210968018,4.73465299606323
-46.4160003662109,-7.16676998138428,1.55347394943237
-45.8420219421387,-10.4120016098022,0.676780998706818
-41.7544059753418,-9.32742595672607,-1.31962895393372
-42.1153030395508,-7.28857612609863,0.765048027038574
-38.6817817687988,-8.77961444854736,0.359952986240387
-43.8929748535156,-6.3627200126648,1.7941859960556
-37.8777923583984,-10.1072759628296,0.363231986761093
-37.8721618652344,-10.9638729095459,1.0915390253067
-39.5439491271973,-13.0311594009399,2.46469593048096
-38.2498664855957,-11.8539352416992,4.712730884552
-36.2932777404785,-13.1504945755005,6.34475421905518
-37.1794929504395,-13.8919296264648,7.94817018508911
-41.0063362121582,-12.6307964324951,7.70300006866455
-41.8908576965332,-4.27550601959229,2.10807704925537
-41.8422470092773,-14.6902008056641,4.14720106124878
-43.1829833984375,-14.7585220336914,8.04032039642334
-40.081916809082,-16.1213817596436,7.09458303451538
-41.2185516357422,-14.7326459884644,8.09692287445068
-41.0588188171387,-12.4757671356201,8.7498893737793
-41.6334037780762,-11.4153537750244,11.0540704727173
-39.9881744384766,-11.9393949508667,9.39830875396729
-37.2744483947754,-11.6330289840698,10.1907329559326
-40.8774566650391,-9.05890274047852,1.97248101234436
-41.1111450195312,-8.0517406463623,2.54676198959351
-37.2459335327148,-4.57407093048096,3.34863805770874
-40.0315208435059,-4.27759218215942,3.3389310836792
-37.4598045349121,-6.17664003372192,1.59129703044891
-36.4105110168457,-6.59471702575684,5.36630201339722
-36.5707397460938,-7.82293510437012,4.88324022293091
-38.0055999755859,-9.06152057647705,4.85313081741333
-35.0638122558594,-9.76369857788086,8.44841957092285
-35.2392578125,-11.6151599884033,10.2499685287476
-44.1264305114746,-5.42311716079712,3.43307495117188
-41.2519378662109,-10.6295042037964,4.87003087997437
-40.0512847900391,-6.8872652053833,1.63660502433777
-40.6528015136719,-8.9875602722168,5.17575120925903
-38.0391426086426,-15.990665435791,5.72427988052368
-35.6988067626953,-16.7425575256348,6.9922890663147
-38.8168830871582,-15.207670211792,8.24714469909668
-35.7515830993652,-15.8424100875854,8.58630180358887
-36.3500595092773,-14.4589939117432,4.34718799591064
-37.0081977844238,-12.9372816085815,3.46168303489685
-38.3853340148926,-9.36949062347412,11.787371635437
-41.6077537536621,-9.7246208190918,11.1140928268433
-39.0454597473145,-6.27539396286011,6.90481615066528
-38.4636459350586,-7.38964414596558,8.8501501083374
-45.3358726501465,-11.9498357772827,6.72129201889038
-37.8232879638672,-5.17639780044556,5.27827787399292
-35.7040977478027,-7.81393098831177,7.73892402648926
-36.3235473632812,-7.45052194595337,10.7770147323608
-34.6952018737793,-7.7350811958313,10.0311298370361
-36.4087104797363,-9.16308307647705,12.3872203826904
-43.6393585205078,-11.6169662475586,10.4158954620361
-34.4230842590332,-10.1145668029785,11.6905860900879
-39.7402114868164,-1.42941904067993,-9.87071704864502
-42.7246856689453,-0.583132028579712,-10.159158706665
-43.4311790466309,-3.02054500579834,-8.39997577667236
-45.1545715332031,-2.6691529750824,-5.74740600585938
-46.5301971435547,-4.22399187088013,-4.117506980896
-44.3540954589844,-5.87502717971802,-5.16513586044312
-46.547004699707,-7.36446189880371,-1.58696901798248
-42.4649353027344,-8.9529619216919,-2.38814306259155
-45.0268974304199,-9.3232889175415,-1.18389904499054
-43.4334564208984,-9.50933647155762,-0.717781007289886
-41.5879096984863,-5.53101015090942,-5.91546201705933
-40.1241073608398,-6.66092300415039,-3.06708407402039
-39.7435760498047,-3.62262201309204,-7.41759014129639
-41.7624931335449,1.14435505867004,-4.77232789993286
-42.9724960327148,1.25157105922699,-7.65339708328247
-39.7521896362305,1.97990894317627,-7.15285205841064
-39.41015625,1.06407296657562,-4.67010307312012
-37.5976600646973,1.45581996440887,-6.86693286895752
-37.5792427062988,-0.949603021144867,-4.65752220153809
-37.6907234191895,-3.05720901489258,-3.10119700431824
-38.93408203125,-3.42426490783691,-4.63130283355713
-43.0544700622559,0.247813001275063,-10.2969007492065
-37.743709564209,-1.75904405117035,-8.87012481689453
-44.1846542358398,-1.27042305469513,-8.13123607635498
-38.0827903747559,1.09090399742126,-8.46595764160156
-38.3311309814453,-6.21106815338135,-0.330740988254547
-45.896541595459,-6.65855121612549,0.713990986347198
-43.5869407653809,-6.41307783126831,1.78977203369141
-45.7157249450684,-8.12721061706543,0.106155999004841
-42.8402099609375,-1.014289021492,-3.12995195388794
-46.1742858886719,-4.96731805801392,-1.1889979839325
-40.0051803588867,-6.12240314483643,-1.88538002967834
-39.4656448364258,-6.21814393997192,1.25960099697113
-37.7250061035156,-4.46953582763672,1.0940500497818
-39.4726638793945,-4.37585687637329,2.59446692466736
-40.4393119812012,-8.01487255096436,-1.50704896450043
-41.1131782531738,-5.62953901290894,-1.71693897247314
-41.6031112670898,-6.59728813171387,0.452010989189148
-41.4642066955566,-4.52632904052734,1.40006101131439
-39.6252021789551,-2.39578199386597,-0.373064994812012
-37.7008895874023,-2.72053599357605,-1.27257299423218
-43.6913528442383,-4.56676721572876,1.31034505367279
-39.0221481323242,3.70112490653992,-16.1856594085693
-40.4365348815918,3.63076400756836,-15.3438940048218
-39.4889221191406,-1.13947999477386,-11.2969446182251
-42.0073928833008,1.94959902763367,-12.6445627212524
-42.2064208984375,-0.164390996098518,-10.6098337173462
-42.4052886962891,2.061842918396,-10.4006509780884
-39.711540222168,4.72755479812622,-11.6517372131348
-37.8339881896973,4.01049709320068,-11.3503799438477
-37.6910018920898,4.94770908355713,-16.383544921875
-37.5513954162598,-0.264813989400864,-10.1539449691772
-39.6012802124023,2.34351396560669,-7.7156720161438
-38.1767807006836,-1.48499202728271,-10.6114721298218
-41.4140434265137,1.48498594760895,-8.463698387146
-39.0364837646484,5.20142412185669,-16.0009765625
-37.8394584655762,2.27957201004028,-8.61602306365967
-34.3692054748535,-24.5787181854248,5.25162410736084
-36.1685256958008,-23.7025966644287,4.48195695877075
-36.3059234619141,-24.750732421875,6.88942098617554
-36.0198593139648,-20.4210376739502,6.07744216918945
-36.9016380310059,-19.1176414489746,6.87550401687622
-34.2875747680664,-24.7830657958984,8.5780029296875
-34.2103462219238,-22.4543724060059,11.5135498046875
-33.264274597168,-24.1256904602051,12.8327159881592
-32.7185478210449,-26.4621200561523,11.6876916885376
-31.0449657440186,-25.8359813690186,14.4824886322021
-30.3379173278809,-24.706127166748,12.033164024353
-30.9222927093506,-24.0315399169922,9.92963600158691
-30.9554691314697,-26.4250259399414,11.4691848754883
-32.8354377746582,-25.7643947601318,8.94728755950928
-33.5412101745605,-19.6936893463135,7.38802003860474
-36.3589553833008,-19.5361785888672,8.66477203369141
-34.8886985778809,-18.6480026245117,8.36315155029297
-34.1428451538086,-23.0174427032471,4.45436382293701
-32.4200859069824,-22.0097522735596,9.88149642944336
-42.2778396606445,-15.4238834381104,-1.72210097312927
