"x","y","z"
17.5934295654297,-5.81286001205444,-23.7222023010254
17.5983028411865,-1.34150195121765,-24.7437000274658
19.4865837097168,-3.59514594078064,-26.1603584289551
19.6118907928467,-0.992106974124908,-27.4395313262939
19.7847080230713,1.88238000869751,-24.2759914398193
23.3418140411377,0.880244970321655,-26.9321575164795
22.6493530273438,2.34395408630371,-26.9266223907471
20.8662509918213,1.74688696861267,-22.5076923370361
21.1358432769775,3.05214905738831,-22.8764152526855
30.9093284606934,2.13950800895691,-22.6453895568848
29.6350593566895,-1.35801601409912,-22.5280456542969
29.721097946167,-6.86607503890991,-23.783504486084
32.5274238586426,-6.12281608581543,-22.8895168304443
29.6451053619385,-6.24039506912231,-25.9670886993408
21.6382217407227,-3.90624094009399,-29.9826011657715
22.7300701141357,-2.43904805183411,-30.4471340179443
21.830997467041,-0.785263001918793,-28.9672374725342
26.127347946167,-3.48968291282654,-30.4689292907715
22.3844165802002,-4.95748615264893,-29.0955276489258
28.566951751709,-4.08497714996338,-29.1485500335693
26.6200351715088,-2.0395519733429,-30.1815948486328
25.6026554107666,-0.194892004132271,-28.0888156890869
21.4085311889648,-0.0227429997175932,-26.1568584442139
29.5592613220215,-3.08395290374756,-28.8620700836182
21.6033000946045,-6.1377329826355,-28.384744644165
19.8136501312256,-6.06773710250854,-26.8584957122803
27.268138885498,-0.234521999955177,-27.2707424163818
32.6042213439941,-4.55353784561157,-24.5598602294922
33.3334808349609,-3.58844494819641,-22.9100971221924
31.7826385498047,-4.76895904541016,-20.8984432220459
31.8408985137939,-3.59523701667786,-26.6705913543701
30.5016651153564,-1.83340001106262,-27.504222869873
32.5654487609863,-2.07640790939331,-24.5743045806885
30.2052364349365,0.1093759983778,-24.1216220855713
30.2105369567871,-0.187278002500534,-22.883092880249
27.0667304992676,1.06443905830383,-26.539421081543
26.3344669342041,1.97668898105621,-26.8892555236816
30.7815952301025,2.04553604125977,-24.3343124389648
29.4436168670654,3.40488600730896,-24.0093555450439
25.4811000823975,3.18151211738586,-26.2904987335205
21.3609600067139,3.3875789642334,-24.0504512786865
25.4754390716553,-8.13122940063477,-24.0813236236572
23.0277976989746,-8.36838245391846,-22.2801780700684
19.068302154541,-7.11662817001343,-20.9946117401123
19.3816184997559,-6.30549001693726,-20.4810028076172
17.3194732666016,-4.94071102142334,-20.7306213378906
31.9039134979248,-3.03871989250183,-22.2946071624756
17.5426120758057,-0.988685011863708,-22.898509979248
18.1673336029053,-2.87002491950989,-22.4231357574463
27.141357421875,-8.49200439453125,-22.2865753173828
27.5249347686768,-8.10720825195312,-20.9103755950928
30.1974792480469,-6.45652198791504,-20.5748958587646
18.7480430603027,0.0343770012259483,-24.0134162902832
30.0596351623535,3.1226110458374,-22.9209842681885
22.7646579742432,-8.11639308929443,-20.9377174377441
35.7731666564941,13.5481996536255,1.05840599536896
30.8275547027588,14.0594882965088,4.16739416122437
31.2014579772949,13.6770706176758,7.90984201431274
30.1287364959717,16.1396656036377,6.25810098648071
31.4706916809082,19.0955352783203,5.71300220489502
29.7141036987305,18.2295932769775,8.03949928283691
30.7768840789795,28.0228309631348,4.65810585021973
